Rok,Měsíc,Stanice,Precipitations_max,Precipitations_sum,Snow_height_max,Sunshine_sum,Temperatures_avg,Temperatures_max_max,Temperatures_min_min,Wind_avg,Arctic_days,Ice_days,Summer_days,Tropical_days
1975,srpen,Plzeň - Bolevec,12.5,31.2,0.0,210.7,20.1,31.9,5.8,0.8,0.0,0.0,20.0,7.0
1975,září,Plzeň - Bolevec,17.4,39.4,0.0,132.2,17.1,31.0,2.5,0.4,0.0,0.0,12.0,1.0
1975,říjen,Plzeň - Bolevec,4.1,18.1,0.0,40.8,8.1,20.7,-2.9,1.1,0.0,0.0,0.0,0.0
1975,listopad,Plzeň - Bolevec,5.1,27.7,0.0,26.6,2.7,13.4,-14.3,0.9,0.0,3.0,0.0,0.0
1975,prosinec,Plzeň - Bolevec,6.4,14.9,7.0,16.0,2.0,8.7,-23.0,1.8,1.0,5.0,0.0,0.0
1975,rok,Plzeň - Bolevec,35.1,445.8,15.0,1228.6,9.6,31.9,-23.0,1.1,,,,
1976,leden,Plzeň - Bolevec,22.4,120.9,4.0,32.6,0.7,10.1,-15.9,4.9,0.0,7.0,0.0,0.0
1976,únor,Plzeň - Bolevec,3.1,9.0,11.0,37.8,0.0,14.4,-10.8,1.1,0.0,7.0,0.0,0.0
1976,březen,Plzeň - Bolevec,10.8,26.1,0.0,93.9,1.5,17.4,-15.7,1.5,0.0,3.0,0.0,0.0
1976,duben,Plzeň - Bolevec,5.9,20.3,0.0,182.4,8.7,23.9,-8.8,1.2,0.0,0.0,0.0,0.0
1976,květen,Plzeň - Bolevec,8.4,26.6,0.0,200.9,14.6,28.5,-4.6,0.8,0.0,0.0,8.0,0.0
1976,červen,Plzeň - Bolevec,9.8,24.4,0.0,226.4,18.6,33.2,0.6,1.2,0.0,0.0,19.0,5.0
1976,červenec,Plzeň - Bolevec,26.8,45.0,0.0,182.2,20.6,35.1,2.3,1.0,0.0,0.0,20.0,12.0
1976,srpen,Plzeň - Bolevec,13.3,42.1,0.0,209.4,17.3,27.1,0.1,0.8,0.0,0.0,6.0,0.0
1976,září,Plzeň - Bolevec,6.9,18.7,0.0,103.0,13.2,25.3,0.8,0.7,0.0,0.0,1.0,0.0
1976,říjen,Plzeň - Bolevec,13.7,29.0,0.0,34.4,10.0,24.5,-1.1,0.5,0.0,0.0,0.0,0.0
1976,listopad,Plzeň - Bolevec,27.4,70.9,6.0,19.4,5.6,15.0,-3.7,1.1,0.0,0.0,0.0,0.0
1976,prosinec,Plzeň - Bolevec,11.9,39.4,5.0,16.1,-0.8,8.5,-20.6,1.2,0.0,12.0,0.0,0.0
1976,rok,Plzeň - Bolevec,27.4,472.4,11.0,1338.5,9.2,35.1,-20.6,1.3,,,,
1977,leden,Plzeň - Bolevec,9.1,21.2,14.0,10.2,-0.8,8.7,-12.4,0.7,0.0,5.0,0.0,0.0
1977,únor,Plzeň - Bolevec,9.8,28.6,4.0,31.1,1.1,13.8,-13.0,1.2,0.0,3.0,0.0,0.0
1977,březen,Plzeň - Bolevec,9.7,35.5,0.0,81.9,6.3,20.2,-10.0,2.0,0.0,0.0,0.0,0.0
1977,duben,Plzeň - Bolevec,3.3,13.8,0.0,109.9,7.0,19.3,-9.6,1.9,0.0,0.0,0.0,0.0
1977,květen,Plzeň - Bolevec,23.6,45.5,0.0,178.1,13.7,28.5,-1.6,1.4,0.0,0.0,3.0,0.0
1977,červen,Plzeň - Bolevec,28.6,130.0,0.0,120.2,17.8,30.9,-3.0,0.8,0.0,0.0,11.0,1.0
1977,červenec,Plzeň - Bolevec,20.6,68.5,0.0,133.3,17.9,30.6,3.6,1.3,0.0,0.0,11.0,1.0
1977,srpen,Plzeň - Bolevec,30.1,122.8,0.0,128.1,17.3,30.0,3.8,0.5,0.0,0.0,10.0,1.0
1977,září,Plzeň - Bolevec,17.0,36.7,0.0,92.9,12.4,26.1,-1.9,1.0,0.0,0.0,4.0,0.0
1977,říjen,Plzeň - Bolevec,17.3,32.7,0.0,47.9,9.3,24.6,-1.8,0.4,0.0,0.0,0.0,0.0
1977,listopad,Plzeň - Bolevec,19.8,82.5,5.0,37.9,5.1,17.5,-12.6,2.1,0.0,1.0,0.0,0.0
